#编号	3D模块文件名	NPC战斗用图	NPC全身图	NPC队伍图	NPC 小图	是否记录友好度	NPC名称	人物简介	性别	派别ICON	称号设定
#iID	s3DModel	sMaxImage	sAllImage	sMemberImage	sSmallImage	iFriendly	sNpcName	sIntroduction	iGenderType	iMartialType	sTitle
100033	Wyg_yPoison	B100033	100033	M100033	S100033	1	沈澜	怪医之女，个性怪癖，最喜欢钻研毒术，隐居在谷外的大森林中。	1	0	怪医少女
878341	SL_sky	B100137	100137	0	S100137	0	天闻	南少林和尚	1	0	老和尚
878342	SL_Pupil	B100049	100049	M100049	S100049	0	少林弟子	少林弟子	1	31	铁罗汉
878343	SL_Pupil02	B100049	100049	M100049	S100049	0	少林弟子	少林弟子	1	31	铁罗汉
878344	SL_Pupil	B100049	100049	M100049	S100049	0	少林弟子	少林弟子	1	31	铁罗汉
878345	SL_Pupil02	B100049	100049	M100049	S100049	0	少林弟子	少林弟子	1	31	铁罗汉
878346	East_killer	B100116	100116	M100116	S100116	0	东厂杀手	东厂杀手，为完成任务不择手段。	1	20	锦衣力士
878347	East_killer	B100116	100116	M100116	S100116	0	东厂杀手	东厂杀手，为完成任务不择手段。	1	20	锦衣力士
878348	East_killer	B100116	100116	M100116	S100116	0	东厂杀手	东厂杀手，为完成任务不择手段。	1	20	锦衣力士
878349	LY_BonBon	B990035	990035	M990035	S990035	0	神火兵	东厂杀手们盗来的火炮。	1	11	神机营精锐
878350	LY_BonBon	B990035	990035	M990035	S990035	0	神火兵	东厂杀手们盗来的火炮。	1	11	神机营精锐
878351	Etc_jp01	B100144	100144	M100144	S100144	0	倭寇	东海上的海盗。	1	25	海秃鹰
878352	Etc_jp02	B100145	100145	M100145	S100145	0	倭寇组长	东海上的海盗。	1	25	海秃鹰
878353	Etc_Shark2_young	B878001	878001	0	S878001	0	东海龙宫众	海龙王敖广手下帮众，原本都是亡命海上的不法之徒，但在敖广挺身反抗倭寇后，亦有不少沿海渔民加入其中。	1	48	小喽啰
878354	LY_soldier3_young	B878002	878002	0	S878002	0	神枪会帮众	神枪罗煞手下帮众，原为其麾下兵士，在罗煞挂印而去后，追随罗煞据山为匪，杀官劫粮。	1	40	小喽啰
878355	Bear	B910002	910002	0	S910002	0	野熊	凶猛的大熊，皮粗肉厚，刀刃难伤，武功程度足以匹敌江湖小门派的掌门。曾被一东瀛拳士徒手打伤脑袋，变得更加愚蠢，但也益发凶暴了。	2	62	野熊
878356	WOLF_B	B910005	910005	0	S910005	0	黑狼	聪明，群居动物，适应力强，可在各种区域生存，雪地、森林、荒野皆有牠的踪迹。常有旅人死在狼爪利齿下。	2	62	黑狼
878357	etc_tiger	B200037	200037	0	S200037	0	老虎	凶猛的老虎，你不会想要与牠为敌的。	2	62	大猫
878358	CROCODILE	B910004	910004	0	S910004	0	鳄鱼	长吻锐齿、四肢短小、尾巴扁平有力、皮硬厚鳞。是沼泽浅水区的无情杀手。	2	62	河之霸主
878359	Eagle	B100143	100143	0	S100143	0	老鹰	目光锐利，指爪尖锐的猛禽。	2	62	老鹰
878360	Ghost_pupil	B200028	200028	M200028	S200028	0	酆都鬼众	令江湖中人闻风丧胆的酆都「鬼众」。当然，他们都是活生生的人，但他们很乐意把反抗者变成真正的鬼。	1	40	酆都鬼众
878361	TL_guard05	B210163	210163	M210163	S210163	0	酆都厉鬼	酆都鬼众中的菁英，拥有十分坚强的战力。	1	40	酆都鬼众
878362	TL_guard06	B210164	210164	M210164	S210164	0	酆都伥鬼	酆都鬼众中的菁英，拥有十分坚强的战力。	1	40	酆都鬼众
878363	TL_guard04	B210165	210165	M210165	S210165	0	酆都绝鬼	酆都鬼众中的菁英，拥有十分坚强的战力。	1	40	酆都鬼众
878366	KF_pupil	B300129	300129	0	S300129	0	金风镖师	金风镖局的镖师	1	26	趟子手
878367	Weapon_pupil	B100095	100095	M100095	S100095	0	护剑使	铸剑山庄弟子	1	18	护剑使
878368	Etc_Shark2_young	B878001	878001	0	S878001	0	东海龙宫众	海龙王敖广手下帮众，原本都是亡命海上的不法之徒，但在敖广挺身反抗倭寇后，亦有不少沿海渔民加入其中。	1	48	大喽啰
878369	Etc_Shark2_young	B878001	878001	0	S878001	0	东海龙宫众	海龙王敖广手下帮众，原本都是亡命海上的不法之徒，但在敖广挺身反抗倭寇后，亦有不少沿海渔民加入其中。	1	48	大喽啰
878370	Etc_Shark2_young	B878001	878001	0	S878001	0	东海龙宫众	海龙王敖广手下帮众，原本都是亡命海上的不法之徒，但在敖广挺身反抗倭寇后，亦有不少沿海渔民加入其中。	1	48	大喽啰
878371	Etc_jp01	B100144	100144	M100144	S100144	0	老练倭寇	东海上的海盗。	1	25	海秃鹰
878372	Etc_jp02	B100145	100145	M100145	S100145	0	东海大寇	东海上的海盗。	1	25	海秃鹰
878373	Hunter_pupil	B200031	200031	0	S200031	0	兽王庄门人	兽王庄门徒，从小就得学习如何与野兽亲近，自己也长得很像野兽。	1	6	兽王庄门人
878374	Hunter_pupil	B200031	200031	0	S200031	0	兽王庄门人	兽王庄门徒，从小就得学习如何与野兽亲近，自己也长得很像野兽。	1	6	兽王庄门人
878375	Hunter_pupil	B200031	200031	0	S200031	0	兽王庄门人	兽王庄门徒，从小就得学习如何与野兽亲近，自己也长得很像野兽。	1	6	兽王庄门人
878376	TL_pupil	B100130	100130	M100130	S100130	0	天龙突击兵	天龙教众，谁也不知道他们在想什么。	1	1	天龙教众
878377	TL_pupil	B100130	100130	M100130	S100130	0	天龙突击兵	天龙教众，谁也不知道他们在想什么。	1	1	天龙教众
878378	TL_pupil	B100130	100130	M100130	S100130	0	天龙突击兵	天龙教众，谁也不知道他们在想什么。	1	1	天龙教众
878379	TL_pupil	B100130	100130	M100130	S100130	0	天龙突击兵	天龙教众，谁也不知道他们在想什么。	1	1	天龙教众
878380	TL_pupil	B100130	100130	M100130	S100130	0	天龙突击兵	天龙教众，谁也不知道他们在想什么。	1	1	天龙教众
878381	TL_pupil	B100130	100130	M100130	S100130	0	天龙突击兵	天龙教众，谁也不知道他们在想什么。	1	1	天龙教众
878382	Xiuluo_03	B100133	100133	M100133	S100133	0	修罗宫门人	修罗宫门人	0	5	修罗无情
878383	Xiuluo_03	B100133	100133	M100133	S100133	0	修罗宫门人	修罗宫门人	0	5	浴血凤凰
879001	Ghost_yBoss	B879001	879001	0	S879001	0	阎丹生	自阿鼻岛渡海而归的一代豪杰，本出身蜀地，后因家境贫困过继给闽粤一名阎姓武师，却不因此怨恨亲生父母，反而更加奋发向上，欲立下一番事业以报答父母生育之恩，不料却因二十岁的一场海难漂流至人迹罕至的阿鼻岛，意外练成藏于岛上的绝世神功-无间大法，修练的十多年间屡屡助偶然行经此地的渔船击退海盗和倭寇，赢得了虬髯客的侠名。	1	0	虬髯客
879002	Ghost_Boss_50	B879002	879002	0	S879002	0	阎罗	自阿鼻岛渡海而归的一代豪杰，本出身蜀地，后因家境贫困过继给闽粤一名阎姓武师，却不因此怨恨亲生父母，反而更加奋发向上，欲立下一番事业以报答父母生育之恩，不料却因二十岁的一场海难漂流至人迹罕至的阿鼻岛，意外练成藏于岛上的绝世神功-无间大法，修练的十多年间屡屡助偶然行经此地的渔船击退海盗和倭寇，赢得了虬髯客的侠名。	1	40	阎罗王
879003	Ghost_Boss	B200023	200023	M200023	S200023	0	阎罗	自阿鼻岛渡海而归的一代豪杰，本出身蜀地，后因家境贫困过继给闽粤一名阎姓武师，却不因此怨恨亲生父母，反而更加奋发向上，欲立下一番事业以报答父母生育之恩，不料却因二十岁的一场海难漂流至人迹罕至的阿鼻岛，意外练成藏于岛上的绝世神功-无间大法，修练的十多年间屡屡助偶然行经此地的渔船击退海盗和倭寇，赢得了虬髯客的侠名。	1	40	老番颠
879004	Ghost_ydragon	B879004	879004	0	S879004	0	敖广	东海龙宫帮主。为人有商业头脑，虽为海盗，但船队多以贸易、收受沿海百姓供养为生，并不胡乱劫掠；看不下去倭寇持续侵扰沿海居民，纠众反击，保得沿海渔民一时安宁，在东南沿海有着高人望。	1	48	水蛇
879005	Ghost_dragon	B200027	200027	M200027	S200027	0	敖广	酆都东海分舵舵主，原东海龙宫帮主。早年曾率众与倭寇相抗，挟制东南沿海贸易商路，为人虽然利字当头，但却出乎意料是个十分重义气的好汉。	1	40	海龙王
879006	Ghost_yhorse	B879006	879006	0	S879006	0	罗煞	神枪会帮主，为人冲动好战，直爽豪迈，本为朝廷将领，却因不屑朝廷各种阴谋算计的手段和枉顾百姓的态度，辞官为寇，在江南一处山头率领旧时部众创立神枪会，专以官府薪饷、各地匪贼为目标，烧山放火，打家劫舍。	1	0	马脸
879008	Ghost_ywoman	B879008	879008	0	S879008	0	孟倩思	出身江南大族孟家的千金，后与护卫勤王幼子的侍卫聂胜相识相恋，为爱私奔，却遭锦衣卫追杀，夫离子散。	0	0	离魂倩女
879010	TL_guard07	B600102	600102	M600102	S600102	0	文靖之	杭州知府，六扇门高手，因个性刚直受朝廷排挤，后更因阻挠东厂行事，惹来杀身之祸，千钧一发之际被阎丹生所救，就此对朝廷心灰意冷而加入酆都，职掌赏罚，使用一只精铁锻铸判官笔做为武器，是认穴打穴的能手。笔上朱砂萃取自鹤顶红，见血封喉。	1	11	生死判
879011	TL_guard07	B600102	600102	M600102	S600102	0	判官	酆都高手，出身六扇门，本为朝廷命官，因个性刚直遭人陷害，千钧一发之际被阎罗所救，就此对朝廷心灰意冷而加入酆都，职掌赏罚，使用一只精铁锻铸判官笔做为武器，是认穴打穴的能手。笔上朱砂萃取自鹤顶红，见血封喉。	1	40	生死判
879012	Guanfu_pupil_black	B879012	879012	0	S879012	0	常漆	文靖之手下官兵，自小家贫，投身官府全是为了餬口，虽然位阶和武艺均不高，但因和其双胞胎兄弟常皓默契十足，两人同心，办事有力，让文靖之很是倚重。	1	11	小黑
879013	Robber_black	B100109	100109	M100109	S100109	0	黑无常	与白无常并称黑风双煞，在酆都中地位仅次于帮主与四大舵主。以十分古怪诡异的锁链作为武器，外貌与穿着都不似活人，大半夜出现在路上，足以将人活活吓死。	1	40	黑白双煞
879014	Guanfu_pupil_white	B879014	879014	0	S879014	0	常皓	文靖之手下官兵，自小家贫，投身官府全是为了餬口，虽然位阶和武艺均不高，但因和其双胞胎兄弟常漆默契十足，两人同心，办事有力，让文靖之很是倚重。	1	11	小白
879015	Robber_white	B100110	100110	M100110	S100110	0	白无常	与黑无常并称黑风双煞，在酆都中地位仅次于帮主与四大舵主。手持血红色的双刀，出手诡谲难测，能出奇不意的割下敌人头颅。面色惨白，比死人还要难看，令人一见就怕。	1	40	黑白双煞
879016	Ghost_cow	B200026	200026	M200026	S200026	0	阿傍	苗族铁叉部的首领，因部族饱受天龙教欺凌，转而寻求近年崛起的酆都相助，一心只想将部族的威名传扬于世。	1	51	牛头
879017	Ghost_cow	B200026	200026	M200026	S200026	0	阿傍	苗族铁叉部的首领，因部族饱受天龙教欺凌，转而寻求近年崛起的酆都相助，一心只想将部族的威名传扬于世。	1	51	牛头
879901	Ghost_yBoss	B879001	879001	0	S879001	0	阎罗	自阿鼻岛渡海而归的一代豪杰，本出身蜀地，后因家境贫困过继给闽粤一名阎姓武师，却不因此怨恨亲生父母，反而更加奋发向上，欲立下一番事业以报答父母生育之恩，不料却因二十岁的一场海难漂流至人迹罕至的阿鼻岛，意外练成藏于岛上的绝世神功-无间大法，修练的十多年间屡屡助偶然行经此地的渔船击退海盗和倭寇，赢得了虬髯客的侠名。	1	0	阎罗王
879904	Ghost_dragon	B879004	879004	0	S879004	0	敖广	东海龙宫帮主。为人有商业头脑，虽为海盗，但船队多以贸易、收受沿海百姓供养为生，并不胡乱劫掠；看不下去倭寇持续侵扰沿海居民，纠众反击，保得沿海渔民一时安宁，在东南沿海有着高人望。	1	48	水蛇
879906	Ghost_yhorse	B879006	879006	0	S879006	0	罗煞	神枪会帮主，为人冲动好战，直爽豪迈，本为朝廷将领，却因不屑朝廷各种阴谋算计的手段和枉顾百姓的态度，辞官为寇，在江南一处山头率领旧时部众创立神枪会，专以官府薪饷、各地匪贼为目标，烧山放火，打家劫舍。	1	0	马脸
879913	Robber_black	B100109	100109	M100109	S100109	0	黑无常	与白无常并称黑风双煞，在酆都中地位仅次于帮主与四大舵主。以十分古怪诡异的锁链作为武器，外貌与穿着都不似活人，大半夜出现在路上，足以将人活活吓死。	1	0	黑白双煞
879002	Ghost_Boss_50	B879002	879002	0	S879002	0	阎罗	自阿鼻岛渡海而归的一代豪杰，本出身蜀地，后因家境贫困过继给闽粤一名阎姓武师，却不因此怨恨亲生父母，反而更加奋发向上，欲立下一番事业以报答父母生育之恩，不料却因二十岁的一场海难漂流至人迹罕至的阿鼻岛，意外练成藏于岛上的绝世神功-无间大法，修练的十多年间屡屡助偶然行经此地的渔船击退海盗和倭寇，赢得了虬髯客的侠名。	1	40	阎罗王
879003	Ghost_Boss	B200023	200023	M200023	S200023	0	阎罗	自阿鼻岛渡海而归的一代豪杰，本出身蜀地，后因家境贫困过继给闽粤一名阎姓武师，却不因此怨恨亲生父母，反而更加奋发向上，欲立下一番事业以报答父母生育之恩，不料却因二十岁的一场海难漂流至人迹罕至的阿鼻岛，意外练成藏于岛上的绝世神功-无间大法，修练的十多年间屡屡助偶然行经此地的渔船击退海盗和倭寇，赢得了虬髯客的侠名。	1	40	老番颠
879004	Ghost_ydragon	B879004	879004	0	S879004	0	敖广	东海龙宫帮主。为人有商业头脑，虽为海盗，但船队多以贸易、收受沿海百姓供养为生，并不胡乱劫掠；看不下去倭寇持续侵扰沿海居民，纠众反击，保得沿海渔民一时安宁，在东南沿海有着高人望。	1	48	水蛇
879005	Ghost_dragon	B200027	200027	M200027	S200027	0	敖广	酆都东海分舵舵主，原东海龙宫帮主。早年曾率众与倭寇相抗，挟制东南沿海贸易商路，为人虽然利字当头，但却出乎意料是个十分重义气的好汉。	1	40	海龙王
879006	Ghost_yhorse	B879006	879006	0	S879006	0	罗煞	神枪会帮主，为人冲动好战，直爽豪迈，本为朝廷将领，却因不屑朝廷各种阴谋算计的手段和枉顾百姓的态度，辞官为寇，在江南一处山头率领旧时部众创立神枪会，专以官府薪饷、各地匪贼为目标，烧山放火，打家劫舍。	1	0	马脸
879008	Ghost_ywoman	B879008	879008	0	S879008	0	孟倩思	出身江南大族孟家的千金，后与护卫勤王幼子的侍卫聂胜相识相恋，为爱私奔，却遭锦衣卫追杀，夫离子散。	0	0	离魂倩女
879009	Ghost_woman	B200024	200024	M200024	S200024	0	孟婆	酆都的斥候，出身不详，隐身于台面之下，负责刺探与情报搜集。擅使迷魂术，配合其美色时常可以套出一些极其隐密的情报	0	40	忘魂汤
879010	TL_guard07	B600102	600102	M600102	S600102	0	文靖之	杭州知府，六扇门高手，因个性刚直受朝廷排挤，后更因阻挠东厂行事，惹来杀身之祸，千钧一发之际被阎丹生所救，就此对朝廷心灰意冷而加入酆都，职掌赏罚，使用一只精铁锻铸判官笔做为武器，是认穴打穴的能手。笔上朱砂萃取自鹤顶红，见血封喉。	1	11	生死判
879012	Guanfu_pupil_black	B879012	879012	0	S879012	0	常漆	文靖之手下官兵，自小家贫，投身官府全是为了餬口，虽然位阶和武艺均不高，但因和其双胞胎兄弟常皓默契十足，两人同心，办事有力，让文靖之很是倚重。	1	11	小黑
879013	Robber_black	B100109	100109	M100109	S100109	0	黑无常	与白无常并称黑风双煞，在酆都中地位仅次于帮主与四大舵主。以十分古怪诡异的锁链作为武器，外貌与穿着都不似活人，大半夜出现在路上，足以将人活活吓死。	1	40	黑白双煞
879014	Guanfu_pupil_white	B879014	879014	0	S879014	0	常皓	文靖之手下官兵，自小家贫，投身官府全是为了餬口，虽然位阶和武艺均不高，但因和其双胞胎兄弟常漆默契十足，两人同心，办事有力，让文靖之很是倚重。	1	11	小白
879015	Robber_white	B100110	100110	M100110	S100110	0	白无常	与黑无常并称黑风双煞，在酆都中地位仅次于帮主与四大舵主。手持血红色的双刀，出手诡谲难测，能出奇不意的割下敌人头颅。面色惨白，比死人还要难看，令人一见就怕。	1	40	黑白双煞
879016	Ghost_cow	B200026	200026	M200026	S200026	0	阿傍	苗族铁叉部的首领，因部族饱受天龙教欺凌，转而寻求近年崛起的酆都相助，一心只想将部族的威名传扬于世。	1	51	牛头
879017	Ghost_cow	B200026	200026	M200026	S200026	0	阿傍	苗族铁叉部的首领，因部族饱受天龙教欺凌，转而寻求近年崛起的酆都相助，一心只想将部族的威名传扬于世。	1	51	牛头
879901	Ghost_yBoss	B879001	879001	0	S879001	0	阎罗	自阿鼻岛渡海而归的一代豪杰，本出身蜀地，后因家境贫困过继给闽粤一名阎姓武师，却不因此怨恨亲生父母，反而更加奋发向上，欲立下一番事业以报答父母生育之恩，不料却因二十岁的一场海难漂流至人迹罕至的阿鼻岛，意外练成藏于岛上的绝世神功-无间大法，修练的十多年间屡屡助偶然行经此地的渔船击退海盗和倭寇，赢得了虬髯客的侠名。	1	0	阎罗王
879904	Ghost_dragon	B879004	879004	0	S879004	0	敖广	东海龙宫帮主。为人有商业头脑，虽为海盗，但船队多以贸易、收受沿海百姓供养为生，并不胡乱劫掠；看不下去倭寇持续侵扰沿海居民，纠众反击，保得沿海渔民一时安宁，在东南沿海有着高人望。	1	48	水蛇
879906	Ghost_yhorse	B879006	879006	0	S879006	0	罗煞	神枪会帮主，为人冲动好战，直爽豪迈，本为朝廷将领，却因不屑朝廷各种阴谋算计的手段和枉顾百姓的态度，辞官为寇，在江南一处山头率领旧时部众创立神枪会，专以官府薪饷、各地匪贼为目标，烧山放火，打家劫舍。	1	0	马脸
879913	Robber_black	B100109	100109	M100109	S100109	0	黑无常	与白无常并称黑风双煞，在酆都中地位仅次于帮主与四大舵主。以十分古怪诡异的锁链作为武器，外貌与穿着都不似活人，大半夜出现在路上，足以将人活活吓死。	1	0	黑白双煞
